web30,Tue Mar 12 15:37:17 +0000 2019,"A happy birthday to the World Wide Web, turning thirty today and still as youthful as ever.  #Web30 https://t.co/EvQ5nzDnm3",Tom Barlow,1105492970055352320,4,0,en,"London, England"
web30,Tue Mar 12 15:37:17 +0000 2019,"Wir blicken zurück auf 30 Jahre #WordWideWeb – im Design von ""damals"". Fühlen Sie sich auch ein bisschen alt? #Web30 https://t.co/tIaRnkqOu4",Typisch Typisch,1105492970046930945,6,0,de,"Berlin, Deutschland"
web30,Tue Mar 12 15:37:17 +0000 2019,#Web30! https://t.co/3d5xUcn9Mb,Robin Moroney,1105492969421864963,293,0,und,
web30,Tue Mar 12 15:37:17 +0000 2019,"Did you know that computing was once considered women's work? Without women ""computers,"" we wouldn't be celebrating #Web30 today! Read all about it in Broad Band by Claire Evans. https://t.co/n7j7jIDjgf #WomensHistoryMonth https://t.co/65n9LLhQb9",Harry's Book Club,1105492967417090048,5,0,en,"Brentwood, Essex / London"
web30,Tue Mar 12 15:37:16 +0000 2019,"Hoy es el 30 Aniversario de Internet y yo sigo pensando que este es el mejor vídeo para celebrarlo. Claro, salgo yo. #Web30 https://t.co/XXtzAhpO4A",Xavier Carrascosa,1105492966339239936,1322,0,es,Barcelona
web30,Tue Mar 12 15:37:14 +0000 2019,Smartphones are feeding us junk. Is it time for a digital diet? https://t.co/g3EMiQW7p0 via @Independent_ie #Web30,Col PsychiatristsIRE,1105492956788768768,0,0,en,Dublin Ireland
web30,Tue Mar 12 15:37:14 +0000 2019,"The NeXT Cube ... signed by @timberners_lee himself back in 2015.  #Web30 We’re talking to students today about what it means to live in a connected world, and what the future may hold ... #history and #futuregazing ... https://t.co/r0cqxPVw09",Lisa Jebb,1105492956633620480,15,0,en,"Hull, UK"
web30,Tue Mar 12 15:37:13 +0000 2019,"""By now, we’ve woken up. In many ways, the dream has turned into a nightmare.""

Our @mikko on #Web30:

https://t.co/YdYpgsXskF https://t.co/9TDNrY8w8f",Edgar M. Toro,1105492952976146432,16,0,en,"Earth, CYOW"
web30,Tue Mar 12 15:37:12 +0000 2019,"I stopped by my old office at @CERN yesterday, where I worked on the WWW. Jakub is there now — doing his bit #ForTheWeb — working on data storage.

#Web30 https://t.co/lmOXCH7qIC",Dan Brickley,1105492949406633984,86,0,en,"SF & Berkeley, California"
web30,Tue Mar 12 15:37:11 +0000 2019,"Who Earns the Federal Minimum Wage?

📌 42% full-time workers 

📌 58% part-time

📌 55% are age 25 or older

📌 63% Women

Join a Union!

🇺🇸

#1u #UnionStrong #Resist #Resistance #Web30 #TuesdayThoughts @AFLCIO https://t.co/zB8ilfLTdZ",Mary Hulsey,1105492945313189889,18,0,en,"Boca Raton, FL"
web30,Tue Mar 12 15:37:10 +0000 2019,"It's up to us: https://t.co/cw39fNVZoM

#Web30 #ForTheWeb https://t.co/VObBIPxeOj",Digvijay Singh,1105492940380622853,749,0,en,"Baltimore, MD"
web30,Tue Mar 12 15:37:10 +0000 2019,Wondering what the difference is between the World Wide Web and the internet? https://t.co/ZlwHtwIrt6 #Web30,Obinna Chidum Onwusobalu,1105492938417717249,0,0,en,Red Planet
web30,Tue Mar 12 15:37:08 +0000 2019,"On the anniversary of the Web, a reminder: @timberners_lee invented the Web and @vgcerf invented the Internet #Web30 #ForTheWeb https://t.co/vjqbcSDl8u",█▓▒░,1105492933007020032,376,0,en,Scotland
web30,Tue Mar 12 15:37:07 +0000 2019,"Happy 30th #WorldWideWeb 🎉 

My early memories are jumping online so I could 'Ask Jeeves' anything that came to mind, exploring weird chat rooms and singing along to the modem noise as it dialled up😆

How times have changed!!! 
#WWW30 #Web30",MaidSafe,1105492929005699073,1,0,en,
web30,Tue Mar 12 15:37:07 +0000 2019,Happy 30th anniversary to the world wide web! This early description (from our June 1995 issue) holds up well... #Web30 https://t.co/SgPSwdP6BZ,Clint Stewart,1105492927395098624,80,0,en,"Georgia, USA"
web30,Tue Mar 12 15:37:07 +0000 2019,"@manumarlasca @marioviciosa Eso. Personas. Que Internet no tiene (ni ha tenido nunca) la culpa de todo. Y, desde luego, sí que supuso un cambio en el periodismo. Como lo fue la radio en su día y después la TV #Web30  https://t.co/qL2094M6Ym",Sonia Aparicio,1105492924912029697,0,0,es,madrid | spain
web30,Tue Mar 12 15:37:05 +0000 2019,The launch of Windows 95 helped Microsoft enter the 'internet tidal wave.' 🌊 Celebrate the web's 30th birthday and take a peek into the past. #Web30 #ForTheWeb https://t.co/Wh5v4mwU7R,𝚂𝚊𝚜𝚊 𝙺𝚘𝚟𝚊𝚌𝚎𝚟𝚒𝚌 ❤ ☁,1105492920487038976,298,0,en,"Dublin City, Ireland"
web30,Tue Mar 12 15:37:05 +0000 2019,Happy Birthday World Wide Web. #Web30 #ForTheWeb https://t.co/FvD5lpeHvu,"Susan M. Bearden, CETL",1105492920013074432,9,0,en,"Alexandria, VA"
web30,Tue Mar 12 15:37:05 +0000 2019,"HBD, World Wide Web! Celebrate 30 years of the web with today’s #GoogleDoodle and follow its journey below with @googlearts → https://t.co/aCcJOivV2o #Web30 https://t.co/r67wlDZUVg",mariapaolalugogomez,1105492919883104258,705,0,en,
web30,Tue Mar 12 15:37:05 +0000 2019,"World Day Against Cyber Censorship: #Turkey's courts blocked nearly 3,000 online articles last year. And the authorities now have online video in their sights. https://t.co/71rhBWKq22 #KeepItOn! #Web30 https://t.co/oClEyRr9MY",Johann Bihr,1105492919618863104,5,0,en,
web30,Tue Mar 12 15:37:04 +0000 2019,¡Feliz cumpleaños World Wide Web! 🎉🎂🌍 Celebra los 30 años de la web con el #GoogleDoodle de hoy y siguiendo este hilo con @googlearts → https://t.co/WZR7sdiTbC  #Web30 https://t.co/9ohKmRgoRJ,Emiliyan / Емилиян,1105492916234043394,48,0,es,"Vidin, BG - León, ES"
web30,Tue Mar 12 15:37:04 +0000 2019,"Fast forward to 1989 when @timberners_lee, a computer engineer at @CERN in Switzerland, proposed a way for computers to easily share information. https://t.co/aCcJOivV2o #Web30 https://t.co/ZxYqHNhZZ3",Gillian Mitchell,1105492915575390209,132,0,en,
web30,Tue Mar 12 15:37:04 +0000 2019,"On the anniversary of the Web, a reminder: @timberners_lee invented the Web and @vgcerf invented the Internet #Web30 #ForTheWeb https://t.co/vjqbcSDl8u",[-_-],1105492915504111616,376,0,en,"Chengalpattu, India"
web30,Tue Mar 12 15:37:04 +0000 2019,"Grecia crece y Syriza busca recuperar el poder adquisitivo de las clases populares como medida urgente, tras 10 años asfixiados por la Troika, FMI y BCE.
Tsipras prioriza #RedistribuirLaRiqueza, con un aumento del SMI del 11%. https://t.co/SM7Q9RkkOn #FelizMartes #Web30 https://t.co/D4YtChEqlH",Iñaki Barinaga,1105492915214786561,19,0,es,Galicia
web30,Tue Mar 12 15:37:04 +0000 2019,The launch of Windows 95 helped Microsoft enter the 'internet tidal wave.' 🌊 Celebrate the web's 30th birthday and take a peek into the past. #Web30 #ForTheWeb https://t.co/Wh5v4mwU7R,2Zesty0,1105492914640220160,298,0,en,
web30,Tue Mar 12 15:37:04 +0000 2019,"I stopped by my old office at @CERN yesterday, where I worked on the WWW. Jakub is there now — doing his bit #ForTheWeb — working on data storage.

#Web30 https://t.co/lmOXCH7qIC",Chipset,1105492913558036482,86,0,en,
web30,Tue Mar 12 15:37:04 +0000 2019,"#TuesdayThoughts

यदि आप #जीने_की_राह पुस्तक पड़ोगे !!!
#HoSaktaHai आपके जीवन की सभी समस्याओं का निदान हो जाये।आपका जीवन खुशहाली से भर जाए। 

#Web30
📚📚📚🕉️🕉️
पुस्तक निःशुल्क मंगवाये 
Free free free
👇👇👇👇 https://t.co/wXOCMyYGj2",जगदीश मुलेवा,1105492913369174018,13,0,hi,"कोदला खेड़ी, महेश्वर, खरगोन"
web30,Tue Mar 12 15:37:03 +0000 2019,The #Internet turns 30 today! We're proud to announce that IE is the first #university in #Europe to sign up to #ForTheWeb by @webfoundation in order to defend the basic rights and public freedom of all internet users. https://t.co/1EXQV2dCcG #Web30 @ieuniversity,IE Law School,1105492911012106240,0,0,en,"Madrid, Spain"
web30,Tue Mar 12 15:37:03 +0000 2019,"¿Qué haríamos de nuestras vidas sin internet?

Aprovechamos el treinta aniversario del World Wide Web para pensar un poco qué haríamos de nuestro tiempo sin la maravillosa red.

#Web30 

Abrimos hilo👇 https://t.co/sdn6Xn1CYz",💜Almis 💜,1105492910823346177,4,0,es,"Ixtapaluca, México"
web30,Tue Mar 12 15:37:03 +0000 2019,"I was lucky to be a young person when the digital revolution was just getting under way, and my Microsoft colleagues and I had the chance to help shape it. Celebrating #Web30 leaves me feeling nostalgic about 1995. https://t.co/krIFxTGd1q",Sanjaysingh,1105492909711798273,1045,0,en,
web30,Tue Mar 12 15:37:03 +0000 2019,"This brilliant young man changed the world. Thanks for the Web, Tim! 
https://t.co/dfyfv5HFXW @CERN https://t.co/2LWxmq9Gx6",Roger Lehmann,1105492908382318592,160,0,en,
web30,Tue Mar 12 15:37:02 +0000 2019,"30 Jahre Internet. Es bringt einfach das Beste am Menschen zum Vorschein.
#WEB30 https://t.co/uKsYoM4SSb",Juli | ☁️💞🐷,1105492907551805440,34,0,de,372km zu weit weg
web30,Tue Mar 12 15:37:02 +0000 2019,"30 years ago: a WWW proposal
@CERN #web30 https://t.co/hrCsc3KuoX",Elena Croitoru,1105492906725519361,39,0,en,"London, England"
web30,Tue Mar 12 15:37:02 +0000 2019,"And so it began... In 1989, Sir Tim Berners-Lee invented the World Wide Web, changing the world forever. Today we're joining in with #web30, sharing the best of British internet moments to celebrate the 30th anniversary.
https://t.co/0v71CplnMU #ForTheWeb InnovationIsGREAT 💻🇬🇧 https://t.co/m0ZC1FUjSx",🎥 📸  Daniel D. Moses,1105492904255082496,770,0,en,"London, England"
web30,Tue Mar 12 15:37:01 +0000 2019,#Web30! https://t.co/3d5xUcn9Mb,नमन,1105492902426243072,293,0,und,Bombay / Bangalore
web30,Tue Mar 12 15:37:01 +0000 2019,Today the World Wide Web turns 30! Here's a throwback to our first website in 1998. 🌎#Web30 https://t.co/ZK57wzBgya,Joe Romano,1105492902342463488,4,0,en,"Toronto, Ontario, Canada"
web30,Tue Mar 12 15:37:00 +0000 2019,"#TuesdayThoughts

यदि आप #जीने_की_राह पुस्तक पड़ोगे !!!
#HoSaktaHai आपके जीवन की सभी समस्याओं का निदान हो जाये।आपका जीवन खुशहाली से भर जाए। 

#Web30
📚📚📚🕉️🕉️
पुस्तक निःशुल्क मंगवाये 
Free free free
👇👇👇👇 https://t.co/wXOCMyYGj2",Dishu pal,1105492899154804737,13,0,hi,"Dehradun, Shimla by pass road"
web30,Tue Mar 12 15:37:00 +0000 2019,Kids these days will never understand the struggle. #web30 🔊🔊🔊🤦🏻‍♂️ https://t.co/9iaWwvSEVX,jodie muramoto,1105492899003752448,420,0,en,"litchfield park, arizona"
web30,Tue Mar 12 15:37:00 +0000 2019,I decorated a large Christmas tree with AOL discs! #Web30,Virginia Bruce,1105492896805904384,0,0,en,"Cedar Mill, OR"
web30,Tue Mar 12 15:37:00 +0000 2019,"Niñas, niños y adolescentes tienen derecho a navegar en #Internet de forma segura; para ello es necesario conocer sus ventajas y no ignorar sus riesgos. 📌 Aquí 10 consejos para navegar en #InternetSeguro. 👉🏽 https://t.co/Hny1Y8CTas #SIPINNA #Web30 https://t.co/Q8r2I1e5ki",SIPINNA,1105492896655073281,0,0,es,México
web30,Tue Mar 12 15:36:59 +0000 2019,"Oh, how things have changed. The World Wide Web turns 30. #Web30 https://t.co/EaA8IygXbt",DualShock Pro,1105492891579936768,626,0,en,uni
web30,Tue Mar 12 15:36:57 +0000 2019,"Heute feiern wir #Web30 und 1 Jahr #GroKo. Während das eine uns Freiheit und #Fortschritt gebracht hat, kann man das von der Regierung im letzten Jahr leider nicht behaupten. Mit der Zustimmung zu #Uploadfilter droht nun sogar #Zensur im Netz. Wir kämpfen weiter dagegen. CL https://t.co/FAjdquIlu8",Professor Chaos,1105492886580350976,123,0,de,na hier
web30,Tue Mar 12 15:36:57 +0000 2019,"And so it began... In 1989, Sir Tim Berners-Lee invented the World Wide Web, changing the world forever. Today we're joining in with #web30, sharing the best of British internet moments to celebrate the 30th anniversary.
https://t.co/0v71CplnMU #ForTheWeb InnovationIsGREAT 💻🇬🇧 https://t.co/m0ZC1FUjSx",UK in Cyprus,1105492882956394496,770,0,en,Cyprus
web30,Tue Mar 12 15:36:56 +0000 2019,"Oh, how things have changed. The World Wide Web turns 30. #Web30 https://t.co/EaA8IygXbt",Blueliner Marketing,1105492882302078976,626,0,en,United States
web30,Tue Mar 12 15:36:56 +0000 2019,"And so it began... In 1989, Sir Tim Berners-Lee invented the World Wide Web, changing the world forever. Today we're joining in with #web30, sharing the best of British internet moments to celebrate the 30th anniversary.
https://t.co/0v71CplnMU #ForTheWeb InnovationIsGREAT 💻🇬🇧 https://t.co/m0ZC1FUjSx",AnOnY,1105492881551179777,770,0,en,"Kerala, USDR"
web30,Tue Mar 12 15:36:56 +0000 2019,"When we began systematically tracking Americans’ internet usage in early 2000, about half of all adults were already online. Today, about nine-in-ten American adults use the internet and roughly two-thirds have broadband internet service at home. https://t.co/zL8nSiFOrH #Web30",Pew Research Fact Tank,1105492879995273216,6,0,en,"Washington, D.C."
web30,Tue Mar 12 15:36:56 +0000 2019,"¿Qué haríamos de nuestras vidas sin internet?

Aprovechamos el treinta aniversario del World Wide Web para pensar un poco qué haríamos de nuestro tiempo sin la maravillosa red.

#Web30 

Abrimos hilo👇 https://t.co/sdn6Xn1CYz",levampire🦇,1105492878694862848,4,0,es,Tampico Tamaulipas  Mèxico
web30,Tue Mar 12 15:36:55 +0000 2019,Happy 30th anniversary to the world wide web! This early description (from our June 1995 issue) holds up well... #Web30 https://t.co/SgPSwdP6BZ,Miguelito Loveless,1105492877910654977,80,0,en,The Wild Wild West & Beyond!
